id,city,type,dist,bedroom_num,hall_num,bathroom_num,rent_area,house_title,resblock_name,bizcircle_name,layout,rent_price_listing,house_tag,frame_orientation,m_url,rent_price_unit,longitude,latitude,distance
7077,北京,整租,西城,2,1,1,62,整租·三义西里 2室1厅 南,三义西里,马连道,2室1厅1卫,6200,近地铁 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2476601618855108608.html,元/月,116.334012,39.894005,14
5963,北京,整租,西城,1,1,1,40,整租·车站西街15号院 1室1厅 南,车站西街15号院,广安门,1室1厅1卫,4200,集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2386014684701794304.html,元/月,116.345084,39.884248,
28874,北京,整租,丰台,1,0,1,30,整租·世纪金色嘉园 1室0厅 西,世纪金色嘉园,北京南站,1室0厅1卫,3800,新上 近地铁,西,https://m.lianjia.com/chuzu/bj/zufang/BJ2494159761025802240.html,元/月,116.378344,39.875262,808
6282,北京,整租,西城,2,1,1,60,整租·前半壁街 2室1厅 南/北,前半壁街,官园,2室1厅1卫,7000,近地铁 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2338903190193307648.html,元/月,116.368968,39.944401,500
27534,北京,整租,海淀,1,1,1,53,整租·杨庄中区 1室1厅 南,杨庄中区,杨庄,1室1厅1卫,3800,近地铁 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2472375824733978624.html,元/月,116.203017,39.929244,776
21130,北京,整租,朝阳,2,1,1,70,整租·南湖中园二区 2室1厅 南/北,南湖中园二区,望京,2室1厅1卫,7300,近地铁 精装 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2481928345173377024.html,元/月,116.467726,40.005504,634
14206,北京,整租,朝阳,2,1,1,54,整租·惠新东街5号院 2室1厅 南/西/北,惠新东街5号院,惠新西街,2室1厅1卫,7200,近地铁 集中供暖 随时看房,南 西 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2425335184854351872.html,元/月,116.428584,39.992246,540
43140,北京,整租,大兴,2,1,1,80,整租·新居里 2室1厅 南/北,新居里,枣园,2室1厅1卫,3300,集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2399833435113005056.html,元/月,116.362397,39.746706,
25380,北京,整租,海淀,2,1,2,105,整租·美丽西园 2室1厅 南/北,美丽西园,四季青,2室1厅2卫,12000,近地铁 精装 集中供暖 双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2405097556670685184.html,元/月,116.282889,39.942772,391
6016,北京,整租,西城,1,1,1,74,整租·车站西街1号院 1室1厅 南,车站西街1号院,广安门,1室1厅1卫,6300,近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2435352048418963456.html,元/月,116.347957,39.888886,970
48171,北京,整租,房山,1,0,0,94,整租·启航国际三期 1室0厅 西南,启航国际三期,长阳,1室0厅0卫,6600,近地铁,西南,https://m.lianjia.com/chuzu/bj/zufang/BJ2397017499909488640.html,元/月,116.187886,39.749372,795
9776,北京,整租,朝阳,3,2,2,170,整租·润泽公馆 3室2厅 南/北,润泽公馆,北苑,3室2厅2卫,17800,精装 集中供暖 双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2465847359318802432.html,元/月,116.443983,40.059871,
41085,北京,整租,大兴,2,1,1,70,整租·兴政西里 2室1厅 南/北,兴政西里,黄村中,2室1厅1卫,3700,近地铁 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2368630722773647360.html,元/月,116.341153,39.734779,287
32993,北京,整租,石景山,2,1,1,64,整租·八角南里 2室1厅 南/北,八角南里,八角,2室1厅1卫,4500,近地铁 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2412808645717786624.html,元/月,116.210318,39.916082,482
33012,北京,整租,石景山,2,1,1,82,整租·八角南里 2室1厅 南/北,八角南里,八角,2室1厅1卫,5200,新上 近地铁 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2494236786524962816.html,元/月,116.210318,39.916082,482
11507,北京,整租,朝阳,3,2,2,184,整租·润枫水尚 3室2厅 南/北,润枫水尚,朝青,3室2厅2卫,16500,近地铁 精装 集中供暖 双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2452093044271620096.html,元/月,116.523317,39.933208,569
49091,北京,整租,门头沟,2,1,1,72,整租·葡东小区 2室1厅 南/北,葡东小区,滨河西区,2室1厅1卫,2700,集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2405676684817727488.html,元/月,116.12215,39.932268,
6899,北京,整租,西城,3,2,2,119,整租·新风街1号院 3室2厅 东南,新风街1号院,马甸,3室2厅2卫,15500,精装 双卫生间 随时看房,东南,https://m.lianjia.com/chuzu/bj/zufang/BJ2479504472762753024.html,元/月,116.384254,39.96848,
24593,北京,整租,海淀,1,1,1,46,整租·万泉庄小区 1室1厅 南,万泉庄小区,苏州桥,1室1厅1卫,6600,新上 近地铁 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2495700257908989952.html,元/月,116.30967,39.97609,855
30082,北京,整租,丰台,1,0,1,40,整租·中海御鑫阁 1室0厅 西,中海御鑫阁,科技园区,1室0厅1卫,4500,近地铁 精装 集中供暖,西,https://m.lianjia.com/chuzu/bj/zufang/BJ2458537758050746368.html,元/月,116.305143,39.825059,641
17650,北京,整租,朝阳,1,0,1,55,整租·苹果社区北区 1室0厅 北,苹果社区北区,双井,1室0厅1卫,7300,近地铁 精装 集中供暖 随时看房,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2462184974510456832.html,元/月,116.476546,39.905624,992
24085,北京,整租,海淀,4,1,2,138,整租·大有北里小区 4室1厅 南/北,大有北里小区,马连洼,4室1厅2卫,17500,新上 近地铁 精装 集中供暖 双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2494221089157693440.html,元/月,116.285042,40.021003,602
1121,北京,整租,通州,1,1,1,44,整租·新光大中心 2房间 北,新光大中心,北关,2房间1卫,4700,精装 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2490453752864587776.html,元/月,,,
48888,北京,整租,房山,3,1,2,119,整租·佳世苑小区 3室1厅 南/北,佳世苑小区,良乡,3室1厅2卫,4500,近地铁 集中供暖 双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2403486642397782016.html,元/月,116.128533,39.723864,335
9523,北京,整租,朝阳,1,0,1,98,整租·乐想汇 1房间 南,乐想汇,北苑,1房间1卫,7700,精装 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2390455506042101760.html,元/月,116.445474,40.05627,1110
25558,北京,整租,海淀,2,1,1,92,整租·满庭芳园 2室1厅 南,满庭芳园,双榆树,2室1厅1卫,10500,近地铁 精装 集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2486665955909050368.html,元/月,116.338231,39.97411,711
2762,北京,整租,朝阳,1,0,1,51,整租·金都心语 1房间 北,金都心语,百子湾,1房间1卫,5500,近地铁 精装 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2409225306335346688.html,元/月,116.50839,39.906428,1104
7779,北京,整租,西城,1,1,1,45,整租·天宁寺西里 1室1厅 东,天宁寺西里,天宁寺,1室1厅1卫,4800,近地铁 集中供暖,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2354964571787370496.html,元/月,116.350008,39.898877,882
19370,北京,整租,朝阳,3,1,1,122,整租·京铁潞园 3室1厅 南/北,京铁潞园,通州北苑,3室1厅1卫,6500,近地铁 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2417881839050948608.html,元/月,116.63006673891,39.909078315137,891
20488,北京,整租,朝阳,1,1,1,42,整租·悠乐汇 2房间 北,悠乐汇,望京,2房间1卫,7000,近地铁 精装 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2489213755599634432.html,元/月,116.484608,39.995966,365
13947,北京,整租,朝阳,3,2,1,98,整租·管庄西里 3室2厅 东南,管庄西里,管庄,3室2厅1卫,6500,集中供暖,东南,https://m.lianjia.com/chuzu/bj/zufang/BJ2471722129067089920.html,元/月,116.594761,39.921447,1034
30177,北京,整租,丰台,2,1,1,74,整租·万科蓝蓝沁家园 2室1厅 南/北,万科蓝蓝沁家园,科技园区,2室1厅1卫,6800,近地铁 精装 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2486931830491070464.html,元/月,116.30408,39.821893,328
35336,北京,整租,通州,5,1,3,163,整租·K2玉蘭湾 5室1厅 南/北,K2玉蘭湾,九棵树(家乐福),5室1厅3卫,11000,近地铁 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2462212458761428992.html,元/月,116.665685,39.894058,347
5718,北京,整租,西城,1,1,1,44,整租·善果胡同2号院 1室1厅 南,善果胡同2号院,长椿街,1室1厅1卫,6300,近地铁 精装 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2478036277862612992.html,元/月,116.364562,39.898835,453
32045,北京,整租,丰台,2,1,1,93,整租·瑞海家园五区 2室1厅 南/北,瑞海家园五区,西红门,2室1厅1卫,5200,,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2435430291993796608.html,元/月,116.343657,39.788825,999
34767,北京,整租,通州,3,1,1,89,整租·首创悦都汇 3室1厅 南/北,首创悦都汇,大兴其它,3室1厅1卫,3500,集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2436053098775986176.html,元/月,116.412296,39.708208,
16891,北京,整租,朝阳,1,1,1,45,整租·芍药居北里 1室1厅 南,芍药居北里,芍药居,1室1厅1卫,6000,精装 集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2465193612690849792.html,元/月,116.441781,39.991956,754
6231,北京,整租,西城,2,1,1,55,整租·手帕口西一巷 2室1厅 南,手帕口西一巷,广安门,2室1厅1卫,5200,近地铁,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2477383846610337792.html,元/月,116.348909,39.889763,990
498,北京,整租,东城,1,1,1,65,整租·吉庆里小区 1室1厅 东,吉庆里小区,朝阳门外,1室1厅1卫,7300,近地铁 精装 集中供暖,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2486063256930885632.html,元/月,116.446747,39.934384,531
11293,北京,整租,朝阳,2,1,1,91,整租·朝阳园 2室1厅 东南,朝阳园,朝青,2室1厅1卫,9500,新上 近地铁 精装 集中供暖,东南,https://m.lianjia.com/chuzu/bj/zufang/BJ2493390708317364224.html,元/月,116.523444,39.92445,606
39530,北京,整租,昌平,1,0,1,38,整租·华龙苑中里 1室0厅 北,华龙苑中里,霍营,1室0厅1卫,3900,新上 近地铁 精装 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2495015118350860288.html,元/月,116.376025,40.084133,471
14322,北京,整租,朝阳,2,1,1,55,整租·红庙北里 2室1厅 南/北,红庙北里,红庙,2室1厅1卫,6500,近地铁 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2486770634789756928.html,元/月,116.486941,39.927022,222
39213,北京,整租,昌平,3,1,2,120,整租·金域华府三期 3室1厅 南/北,金域华府三期,回龙观,3室1厅2卫,10500,近地铁 精装 集中供暖 双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2462403918848589824.html,元/月,116.321612,40.072812,1042
20467,北京,整租,朝阳,1,0,1,49,整租·悠乐汇 1房间 南,悠乐汇,望京,1房间1卫,7000,近地铁 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2444100581841969152.html,元/月,116.484608,39.995966,365
16732,北京,整租,朝阳,3,1,2,134,整租·UHN国际村 3室1厅 南/北,UHN国际村,三元桥,3室1厅2卫,17500,近地铁 精装 集中供暖 双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2339740827951308800.html,元/月,116.456795,39.973905,429
4212,北京,整租,东城,1,1,1,74,整租·金桥国际 1室1厅 西,金桥国际,广渠门,1室1厅1卫,7500,新上 近地铁 精装 集中供暖 随时看房,西,https://m.lianjia.com/chuzu/bj/zufang/BJ2494128219473575936.html,元/月,116.448876,39.901694,699
41612,北京,整租,大兴,1,1,1,65,整租·珺悦国际 2房间 北,珺悦国际,天宫院,2房间1卫,3600,近地铁 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2454182802116591616.html,元/月,116.319905,39.692186,737
15090,北京,整租,朝阳,3,1,2,140,整租·上东三角洲 3室1厅 南/北,上东三角洲,酒仙桥,3室1厅2卫,12000,精装 集中供暖 双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2418863930358644736.html,元/月,116.511419,39.981872,
13533,北京,整租,朝阳,1,1,1,65,整租·MASTER领域 1室1厅 跃层 东北,MASTER领域,国展,1室1厅1卫,6500,近地铁 精装 随时看房,东北,https://m.lianjia.com/chuzu/bj/zufang/BJ2483256799268962304.html,元/月,116.44931,39.964914,1025
6675,北京,整租,西城,3,1,3,150,整租·西城晶华 3室1厅 东/西,西城晶华,金融街,3室1厅3卫,32000,近地铁 精装 集中供暖,东 西,https://m.lianjia.com/chuzu/bj/zufang/BJ2400603053339451392.html,元/月,116.372543,39.927054,726
15194,北京,整租,朝阳,2,1,1,53,整租·芳园里 2室1厅 南/北,芳园里,酒仙桥,2室1厅1卫,6000,近地铁 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2433810114013036544.html,元/月,116.490901,39.97819,181
15885,北京,整租,朝阳,1,0,0,162,整租·琨莎中心 1室0厅 西北,琨莎中心,亮马桥,1室0厅0卫,28000,近地铁 集中供暖,西北,https://m.lianjia.com/chuzu/bj/zufang/BJ2466568666519707648.html,元/月,116.45708,39.9541,992
11376,北京,整租,朝阳,1,1,2,56,整租·天鹅湾北区 1室1厅 东,天鹅湾北区,朝青,1室1厅2卫,11500,近地铁 精装 集中供暖 双卫生间,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2469367103439257600.html,元/月,116.529466,39.928033,421
42022,北京,整租,大兴,2,1,1,72,整租·上林苑 2室1厅 南,上林苑,瀛海,2室1厅1卫,3600,集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2480360341834842112.html,元/月,116.443144,39.788087,
40088,北京,整租,昌平,1,0,1,58,整租·龙德紫金 1房间 北,龙德紫金,天通苑,1房间1卫,5200,近地铁 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2476836955103698944.html,元/月,116.421128,40.068301,545
36303,北京,整租,通州,3,1,3,101,整租·合生世界村 4房间 复式 北,合生世界村,马驹桥,4房间3卫,5600,集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2487532896936796160.html,元/月,116.551782,39.742837,
839,北京,整租,东城,1,0,1,24,整租·兴隆都市馨园 1室0厅 北,兴隆都市馨园,崇文门,1室0厅1卫,4500,近地铁 精装 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2489062382454972416.html,元/月,116.420099,39.901616,316
9264,北京,整租,朝阳,1,0,1,65,整租·华发颐园 1室0厅 西,华发颐园,北苑,1室0厅1卫,5600,近地铁 精装 集中供暖 随时看房,西,https://m.lianjia.com/chuzu/bj/zufang/BJ2461416755756023808.html,元/月,116.422099,40.050196,146
20136,北京,整租,朝阳,1,0,1,56,整租·悠乐汇 1房间 东南,悠乐汇,望京,1房间1卫,6500,近地铁 精装 集中供暖 随时看房,东南,https://m.lianjia.com/chuzu/bj/zufang/BJ2467175202237456384.html,元/月,116.484608,39.995966,365
39697,北京,整租,昌平,2,2,1,83,整租·龙山华府 2室2厅 南,龙山华府,南邵,2室2厅1卫,4300,集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2450009474434334720.html,元/月,116.254035,40.205429,
39048,北京,整租,昌平,2,2,1,85,整租·龙兴园北区 2室2厅 南/北,龙兴园北区,回龙观,2室2厅1卫,5800,集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2469661515268235264.html,元/月,116.309045,40.083072,
26473,北京,整租,海淀,1,1,1,63,整租·新起点嘉园 1室1厅 西北,新起点嘉园,万柳,1室1厅1卫,7200,精装 集中供暖,西北,https://m.lianjia.com/chuzu/bj/zufang/BJ2467996031406063616.html,元/月,116.310598,39.967559,966
7009,北京,整租,西城,2,1,1,62,整租·新外大街甲8号院 2室1厅 南/北,新外大街甲8号院,马甸,2室1厅1卫,7500,集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2427408496951050240.html,元/月,116.378553,39.968971,
5256,北京,整租,东城,1,1,1,41,整租·西罗园南里 1室1厅 南/北,西罗园南里,西罗园,1室1厅1卫,4700,近地铁 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2431883892190887936.html,元/月,116.398566,39.861922,691
34844,北京,整租,通州,2,1,1,60,整租·南湖园 2室1厅 南,南湖园,大兴其它,2室1厅1卫,2500,集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2408592260099735552.html,元/月,116.379916,39.733308,
48197,北京,整租,房山,3,2,1,100,整租·首开熙悦双子座 5房间 东,首开熙悦双子座,长阳,5房间1卫,7000,近地铁 集中供暖 随时看房,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2410766061982195712.html,元/月,116.221248,39.767577,381
15262,北京,整租,朝阳,2,1,2,131,整租·风景线 2室1厅 南,风景线,酒仙桥,2室1厅2卫,12000,近地铁 精装 双卫生间,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2468688298840178688.html,元/月,116.488638,39.977201,866
12841,北京,整租,朝阳,2,1,1,79,整租·朝丰家园 2室1厅 南,朝丰家园,豆各庄,2室1厅1卫,4200,近地铁,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2487545155520315392.html,元/月,116.572788,39.857682,200
26503,北京,整租,海淀,1,1,1,60,整租·碧水云天 1室1厅 东,碧水云天,万柳,1室1厅1卫,9000,近地铁 精装 集中供暖,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2433091195719647232.html,元/月,116.301832,39.972868,907
29765,北京,整租,丰台,3,1,2,128,整租·紫郡府 3室1厅 南/北,紫郡府,旧宫,3室1厅2卫,9500,近地铁 集中供暖 双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2435297830613819392.html,元/月,116.464695,39.810327,406
10483,北京,整租,朝阳,2,1,1,102,整租·柏林爱乐三期 2室1厅 南/北,柏林爱乐三期,常营,2室1厅1卫,8000,近地铁 精装 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2439719458969747456.html,元/月,116.59503,39.92974,814
34107,北京,整租,石景山,4,2,2,165,整租·潭墅苑 4室2厅 南/北,潭墅苑,门头沟其它,4室2厅2卫,8500,双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2372926808766291968.html,元/月,116.035383,39.88702,
36,北京,整租,东城,2,1,1,54,整租·黄寺大街2号院 2室1厅 南/北,黄寺大街2号院,安定门,2室1厅1卫,6500,近地铁 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2425959136807092224.html,元/月,116.410078,39.96471,976
7184,北京,整租,西城,2,1,1,98,整租·丽泽雅园 2室1厅 东/南/北,丽泽雅园,马连道,2室1厅1卫,7200,精装,东 南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2436231245647593472.html,元/月,116.329675,39.876404,
12186,北京,整租,朝阳,3,1,2,161,整租·珠江帝景 3室1厅 南,珠江帝景,大望路,3室1厅2卫,20000,近地铁 集中供暖 双卫生间,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2379519208897134592.html,元/月,116.486709,39.895879,438
48710,北京,整租,房山,1,1,1,50,整租·首开熙悦睿府书香 2房间 东,首开熙悦睿府书香,良乡,2房间1卫,2600,近地铁 集中供暖,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2426687069272686592.html,元/月,116.176687,39.731223,625
14739,北京,整租,朝阳,1,0,1,43,整租·健翔国际公寓 1室0厅 东,健翔国际公寓,健翔桥,1室0厅1卫,6500,近地铁 集中供暖,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2474607164766306304.html,元/月,116.388131,39.986651,523
15431,北京,整租,朝阳,2,1,1,57,整租·武圣东里 2室1厅 南/北,武圣东里,劲松,2室1厅1卫,5800,近地铁 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2355683293905043456.html,元/月,116.475046,39.88209,675
10310,北京,整租,朝阳,1,1,1,68,整租·北京新天地四期 1室1厅 西北,北京新天地四期,常营,1室1厅1卫,5700,集中供暖 随时看房,西北,https://m.lianjia.com/chuzu/bj/zufang/BJ2475140307386376192.html,元/月,116.612889,39.923544,
18350,北京,整租,朝阳,2,1,1,60,整租·双桥五号井 2室1厅 南/北,双桥五号井,双桥,2室1厅1卫,3300,集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2491976426102988800.html,元/月,116.605774,39.893608,
29340,北京,整租,丰台,2,1,1,62,整租·东高地 2室1厅 南/北,东高地,和义,2室1厅1卫,3500,集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2435995942776733696.html,元/月,116.427834,39.813439,771
7332,北京,整租,西城,2,1,1,56,整租·白云观 2室1厅 南/北,白云观,木樨地,2室1厅1卫,7200,精装 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2314206213808078848.html,元/月,116.352941,39.904679,1169
18907,北京,整租,朝阳,1,1,1,63,整租·东恒时代一期 1室1厅 北,东恒时代一期,四惠,1室1厅1卫,7500,近地铁 精装 集中供暖 随时看房,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2425298182864388096.html,元/月,116.501162,39.915382,262
46690,北京,整租,顺义,3,2,1,125,整租·石园北区 3室2厅 南/北,石园北区,顺义城,3室2厅1卫,4500,精装 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2481097420080160768.html,元/月,116.670101,40.118729,
3669,北京,整租,海淀,2,1,1,57,整租·外文局宿舍 2室1厅 东南,外文局宿舍,白石桥,2室1厅1卫,8000,近地铁 精装 集中供暖 随时看房,东南,https://m.lianjia.com/chuzu/bj/zufang/BJ2454881383605346304.html,元/月,116.333566,39.958134,931
20383,北京,整租,朝阳,1,1,1,53,整租·华彩国际公寓 1室1厅 南,华彩国际公寓,望京,1室1厅1卫,9500,集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2491374735267733504.html,元/月,116.475833,40.01461,28
21738,北京,整租,朝阳,3,1,3,163,整租·天创世缘 3室1厅 东南,天创世缘,亚运村,3室1厅3卫,14000,近地铁 集中供暖,东南,https://m.lianjia.com/chuzu/bj/zufang/BJ2326519980683960320.html,元/月,116.411174,40.009768,28
22560,北京,整租,海淀,1,0,1,52,整租·八里庄路62号院 1房间 西,八里庄路62号院,定慧寺,1房间1卫,6000,近地铁 集中供暖,西,https://m.lianjia.com/chuzu/bj/zufang/BJ2455727271978205184.html,元/月,116.284401,39.934538,479
13537,北京,整租,朝阳,2,1,1,52,整租·静安里 2室1厅 南,静安里,国展,2室1厅1卫,5800,近地铁 集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2486191123425935360.html,元/月,116.453206,39.965662,949
29985,北京,整租,丰台,2,1,1,77,整租·长丰园二区 2室1厅 南/北,长丰园二区,科技园区,2室1厅1卫,3800,集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2465720861374816256.html,元/月,116.297022,39.788637,
47842,北京,整租,房山,3,2,1,88,整租·首创新悦都二区 3室2厅 南/北,首创新悦都二区,长阳,3室2厅1卫,4100,精装 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2360878953021325312.html,元/月,116.19173,39.779667,
22415,北京,整租,朝阳,3,1,2,149,整租·海棠公社 3室1厅 南/北,海棠公社,朝阳其它,3室1厅2卫,8800,精装 双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2409303968543932416.html,元/月,116.561978,39.877145,
6883,北京,整租,西城,3,1,1,79,整租·马甸南村 3室1厅 东南,马甸南村,马甸,3室1厅1卫,9500,近地铁 集中供暖,东南,https://m.lianjia.com/chuzu/bj/zufang/BJ2368838597152882688.html,元/月,116.384103,39.972885,1072
21906,北京,整租,朝阳,1,0,1,71,整租·欧陆大厦 1室0厅 东,欧陆大厦,亚运村小营,1室0厅1卫,7500,近地铁 集中供暖 随时看房,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2474500515477078016.html,元/月,116.424392,40.001544,949
2631,北京,整租,西城,2,1,1,58,整租·塔院胡同12号院 2室1厅 南/北,塔院胡同12号院,六铺炕,2室1厅1卫,7200,精装 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2425162658107105280.html,元/月,,,
11591,北京,整租,朝阳,1,1,1,68,整租·润枫水尚 1室1厅 东南,润枫水尚,朝青,1室1厅1卫,8100,新上 近地铁 精装 集中供暖,东南,https://m.lianjia.com/chuzu/bj/zufang/BJ2494856436153057280.html,元/月,116.523317,39.933208,569
1058,北京,整租,通州,1,0,1,38,整租·世界侨商中心 1室0厅 北,世界侨商中心,北关,1室0厅1卫,4000,近地铁 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2464562378033856512.html,元/月,,,
39234,北京,整租,昌平,3,1,1,118,整租·龙腾苑五区 3室1厅 南/北,龙腾苑五区,回龙观,3室1厅1卫,8500,近地铁 精装,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2467520694960275456.html,元/月,116.343687,40.08052,587
40747,北京,整租,大兴,3,2,3,190,整租·兴创屹墅 3室2厅 南/北,兴创屹墅,高米店南,3室2厅3卫,18000,近地铁 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2268794741510914048.html,元/月,116.343751,39.773896,445
15216,北京,整租,朝阳,4,2,3,288,整租·星城国际 4室2厅 东,星城国际,酒仙桥,4室2厅3卫,36000,近地铁 精装 集中供暖 随时看房,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2385445868275761152.html,元/月,116.49709,39.985968,773
38270,北京,整租,昌平,3,1,1,115,整租·燕城苑南区 3室1厅 南/北,燕城苑南区,北七家,3室1厅1卫,5000,精装 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2428874017378140160.html,元/月,116.44439,40.093691,
49317,北京,整租,门头沟,2,1,1,61,整租·惠民家园 2室1厅 南,惠民家园,大峪,2室1厅1卫,2900,集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2466465766770212864.html,元/月,116.100772,39.944701,
10511,北京,整租,朝阳,2,1,1,87,整租·北辰福第二号院 2室1厅 南/北,北辰福第二号院,常营,2室1厅1卫,6800,近地铁 精装 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2447608175625773056.html,元/月,116.608355,39.936064,391
41252,北京,整租,大兴,1,1,1,31,整租·众美MIMO公馆 2房间 北,众美MIMO公馆,天宫院南,2房间1卫,2000,精装 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2397751896435081216.html,元/月,116.329311,39.638571,
17211,北京,整租,朝阳,2,1,1,89,整租·石佛营西里小区 2室1厅 东南/北,石佛营西里小区,石佛营,2室1厅1卫,9200,精装 集中供暖,东南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2421598279444996096.html,元/月,116.505445,39.939085,1071
